5616.583333333333, 5452.25
5616.5, 5467.071428571428
5617.944444444444, 5435.944444444444
5618, 5481.708333333333
5620.4, 5422.45
5620, 5496
5622, 5506.875
5623, 5409.8125
5625.9, 5519.5
5627.5, 5397.95
5629.944444444444, 5531
5633.5, 5386.25
5634.944444444444, 5543.055555555556
5639.166666666667, 5375.277777777777
5639, 5555.25
5642.25, 5567.375
5645.409090909091, 5579
5648, 5364.25
5647.785714285715, 5590.071428571428
5650.833333333333, 5600.777777777777
5653.833333333333, 5613.388888888889
5658.5, 5354.954545454545
5656.375, 5625.625
5659.5, 5638.277777777777
5662.9, 5652.2
5665.375, 5665.3125
5669.5, 5348.181818181818
5668.9, 5678
5671.833333333333, 5691
5674.833333333333, 5702.833333333333
5677.833333333333, 5714.166666666667
5680.5, 5343.636363636364
5681.3, 5725.15
5685.5, 5736.357142857143
5691.5, 5340.818181818182
5689.944444444444, 5747.722222222223
5694.5, 5759.55
5699.590909090909, 5770.818181818182
5702.5, 5339.590909090909
5706, 5782.428571428572
5713.5, 5339.590909090909
5713.9, 5792.25
5724.5, 5340.636363636364
5724.5, 5802.045454545455
5735.5, 5341.727272727273
5735.5, 5809.136363636364
5746.5, 5342.681818181818
5746.5, 5812.909090909091
5757.5, 5343.727272727273
5757.5, 5813.818181818182
5768.5, 5344.954545454545
5768.5, 5812.272727272727
5779.5, 5346.590909090909
5779.5, 5808.727272727273
5790.5, 5351.818181818182
5790.5, 5803.181818181818
5797, 5364.6
5798.3, 5380.7
5799, 5393
5799.5, 5404.928571428572
5799.125, 5416.375
5801.5, 5795.090909090909
5800.3, 5430.3
5801.125, 5444.375
5802.125, 5456.6875
5803.722222222223, 5469.333333333333
5805.25, 5481.125
5807.5, 5494.388888888889
5809.5, 5506.142857142857
5812.714285714285, 5784.821428571428
5811.5, 5518.1875
5813.722222222223, 5530.833333333333
5816.166666666667, 5543.666666666667
5818, 5555.625
5819.5, 5773.958333333333
5820, 5566.875
5822, 5578.125
5824, 5589.5
5824.944444444444, 5761.666666666667
5826, 5601.0625
5827.5, 5612.285714285715
5829.055555555556, 5749.611111111111
5829.75, 5624.0625
5830.722222222223, 5636.388888888889
5832.166666666667, 5736.722222222223
5832.388888888889, 5649.5
5833.5, 5725.357142857143
5834.318181818182, 5665.363636363636
5834.5, 5713.0625
5835.166666666667, 5681.833333333333
5835.5, 5694.5
5835.5, 5703
