19, 68.83333333333333
18.25, 77.875
20.5, 84.5
21.928571428571427, 59.92857142857143
24, 91.5625
24.928571428571427, 53.857142857142854
28, 96.33333333333333
30, 47.75
34, 101.5
36, 44
39.333333333333336, 107.58333333333333
42, 41.5
42.1, 111.3
48, 38.666666666666664
48, 115.25
54, 35.25
54, 119.16666666666667
60, 32.25
60, 122.16666666666667
66, 29.583333333333332
66, 124.16666666666667
72, 27.916666666666668
72, 125.33333333333333
78, 27.5
78, 125.5
84, 27.5
84, 125.5
90, 27.583333333333332
90, 125.08333333333333
96, 28.583333333333332
96, 123.75
102, 30.583333333333332
102, 121.75
108, 33.583333333333336
108, 118.83333333333333
114, 37.75
114, 115
120, 42.75
120.25, 110.5625
124.83333333333333, 49.55555555555556
124.35714285714286, 104.57142857142857
127.66666666666667, 96.91666666666667
128, 55.5
129, 90.75
129.7, 62.2
130.5, 69.25
130.5, 76.33333333333333
130.5, 82.33333333333333
130.5, 86.5
