4350.038461538462, 2391.846153846154
4349.125, 2408.625
4350.6, 2421.4
4353.681818181818, 2376.7272727272725
4354.4, 2435.1
4359.045454545455, 2447.2272727272725
4362.5, 2366.1363636363635
4365, 2459.0833333333335
4371.5, 2470.5
4373.5, 2360.0454545454545
4378.5, 2481.8214285714284
4384.5, 2357.2727272727275
4385.5, 2492.714285714286
4392.5, 2503.3571428571427
4395.5, 2355.8636363636365
4399.5, 2514.035714285714
4406.5, 2355.5
4406, 2524.375
4412.423076923077, 2535.1153846153848
4417.5, 2355.5
4418.045454545455, 2546.1363636363635
4423.5, 2557.35
4428.5, 2356.1363636363635
4428.055555555556, 2568.6666666666665
4433.409090909091, 2580.409090909091
4439.5, 2356.909090909091
4439, 2591.75
4445.5, 2600.3636363636365
4450.5, 2357.9545454545455
4456.5, 2609.3636363636365
4461.5, 2359.1363636363635
4467.5, 2616.6363636363635
4472.5, 2360.4545454545455
4478.5, 2621.5454545454545
4483.5, 2361.7272727272725
4489.5, 2624.7727272727275
4494.5, 2362.818181818182
4500.5, 2626.8636363636365
4505.5, 2363.909090909091
4511.5, 2628.090909090909
4516.5, 2364.909090909091
4522.5, 2628.5
4527.5, 2365.681818181818
4533.5, 2628.9545454545455
4538.5, 2366
4544.5, 2628.5454545454545
4549.5, 2366
4555.5, 2628.318181818182
4560.5, 2365.590909090909
4566.5, 2627.5454545454545
4571.5, 2364.4545454545455
4577.5, 2626.7272727272725
4582.5, 2362.2727272727275
4588.5, 2626.181818181818
4593.5, 2358.4545454545455
4599.5, 2625.318181818182
4604.5, 2352.9545454545455
4610.5, 2624.7272727272725
4615.5, 2346.4545454545455
4621.5, 2624.318181818182
4626.5, 2338.9545454545455
4632.5, 2623.2727272727275
4637.5, 2330.5454545454545
4643.5, 2620.5454545454545
4648.5, 2321.681818181818
4654.5, 2615.5454545454545
4659.5, 2312.6363636363635
4665.5, 2607.681818181818
4670.5, 2304.090909090909
4676.1875, 2597.84375
4681.5, 2297
4682.055555555556, 2586.0555555555557
4686.944444444444, 2574.8888888888887
4692.5, 2291.9545454545455
4691.045454545455, 2561.9545454545455
4694.166666666667, 2547.8888888888887
4695.7307692307695, 2400.076923076923
4695.125, 2416.625
4695.5, 2534.8888888888887
4696.5, 2430.6111111111113
4696.125, 2443.4375
4696.5, 2522.5
4697.2, 2457.8
4697.5, 2471.3571428571427
4697.833333333333, 2507.4583333333335
4699.590909090909, 2383.681818181818
4698.227272727273, 2487.409090909091
4703.5, 2289.818181818182
4705.5, 2372.3888888888887
4714.5, 2291.6363636363635
4715.5, 2363.409090909091
4725.5, 2297.409090909091
4726.5, 2357.681818181818
4736, 2306.6
4737.5, 2353.2272727272725
4745, 2317.0625
4748.916666666667, 2347.7500000000005
4750.423076923077, 2327.730769230769
4754.928571428572, 2339.8163265306125
