3866.5714285714284, 1075.4642857142858
3868, 1093.15
3872, 1058.4166666666665
3872.590909090909, 1106.2272727272727
3878.5, 1046.642857142857
3878.8846153846152, 1118.3846153846155
3885.5, 1035.4642857142858
3885.5, 1129.607142857143
3892.5, 1024.357142857143
3892.6428571428573, 1140.2142857142858
3899.5, 1012.7857142857143
3901.75, 1151.25
3906, 1001.6666666666666
3910.7727272727275, 1162.5454545454545
3911.590909090909, 990.5
3917.4, 978.2
3920.5, 1173.6666666666667
3921, 967.0625
3923.9, 955.2
3926.75, 939.875
3928.730769230769, 921.0384615384615
3929.5, 1184.388888888889
3929.8, 903.1
3930.875, 889.625
3932.9, 876.15
3936.5, 862.3
3938.5, 1194.7777777777778
3941.2, 851.55
3948, 1205.4
3950.5, 839.7727272727273
3958, 1216.35
3961.5, 832.0909090909091
3968, 1226.75
3972.5, 827.2727272727273
3978.5, 1238
3983.5, 825.4545454545455
3989.5, 1248.8181818181818
3994.5, 826.9090909090909
4000.5, 1259.2272727272727
4005.5, 832.6818181818181
4011.5, 1269.2727272727273
4015.5, 842.5
4022.8846153846152, 854.2692307692307
4022.5, 1278.9545454545455
4029.1153846153848, 865.3846153846154
4033.5, 1287.8181818181818
4035.8846153846152, 877.2307692307693
4042, 889.2916666666666
4044.5, 1296.1363636363637
4048, 900.7916666666666
4054, 911.3333333333334
4055.5, 1303.5454545454545
4060.423076923077, 921.3846153846154
4066.5, 1310.1363636363637
4068.625, 929.625
4077.5, 1316.3181818181818
4078.5, 937.1363636363636
4088.5, 1322.090909090909
4089.5, 942.3181818181819
4099.5, 1327.409090909091
4100.5, 944
4110.5, 1332
4111.5, 944
4121.5, 1335.5
4122.5, 944
4132.5, 1337.6363636363637
4133.5, 944
4143.5, 1338
4144.5, 944.1363636363636
4154.5, 1336.7727272727273
4155.5, 944.5
4165.5, 1333.6818181818182
4166.5, 944.6818181818181
4176.5, 1328.7727272727273
4177.5, 945.1363636363636
4187.5, 1322.2727272727273
4188.5, 945.7727272727273
4198.5, 1314.3636363636363
4199.5, 946.4545454545455
4209.5, 1304.6153846153845
4210.5, 947.3181818181819
4215.6, 1293.35
4221.5, 948.3181818181819
4220.166666666667, 1282
4223.277777777777, 1270.2222222222222
4225.4, 1257.55
4228, 1239.5714285714287
4229.75, 1220
4232.5, 949.5
4231.807692307692, 1201.6153846153845
4234.055555555556, 1185.2222222222222
4236.277777777777, 1172.888888888889
4239, 1161.125
4243.5, 950.7272727272727
4243.5, 1149.4
4249.423076923077, 1138.346153846154
4254.5, 952.1818181818181
4254.772727272727, 1128.0454545454545
4264, 1116.1
4265.5, 954
4274.5, 1106.8181818181818
4276.5, 955.8636363636364
4285.5, 1099.2272727272727
4287.5, 958.0454545454545
4296.5, 1093.1363636363637
4298.5, 960.4090909090909
4307.5, 1088.1818181818182
4309.5, 963.3181818181819
4318.5, 1083.6363636363637
4320.5, 966.6363636363636
4329.5, 1079.409090909091
4331.5, 970.5
4340.5, 1075.0454545454545
4342.5, 975.0909090909091
4351.5, 1070.4545454545455
4353.5, 980.8181818181819
4362.5, 1065
4364.5, 988.2727272727273
4373.5, 1057.409090909091
4374.5, 998.0555555555555
4380.884615384615, 1009.7307692307693
4382.785714285715, 1047.7499999999998
4385.625, 1023
4385.5, 1034.7619047619048
